Row_ID,Ship_Mode,Shipping_Cost,Order_Priority
44567,"Standard Class",26.70,High
44568,"Standard Class",5.73,High
44569,"Standard Class",9.01,Medium
44570,"Second Class",5.71,High
44571,"Second Class",98.53,High
44572,"Standard Class",4.39,Medium
44573,"Standard Class",1.58,Medium
44574,"Standard Class",42.22,Medium
44575,"Standard Class",1.24,Medium
44576,"Standard Class",33.73,Medium
44577,"Second Class",17.24,High
44578,"Second Class",5.10,High
44579,"Standard Class",7.82,Medium
44580,"Standard Class",15.24,Medium
44581,"Standard Class",6.93,Medium
44582,"Standard Class",2.40,Medium
44583,"Standard Class",3.25,Medium
44584,"Same Day",23.58,High
44585,"Same Day",63.33,High
44586,"Same Day",7.73,High
44587,"Same Day",30.58,High
44588,"Same Day",12.34,High
44589,"First Class",200.45,Medium
44590,"First Class",2.03,Medium
44591,"First Class",5.30,Medium
44592,"First Class",130.35,Medium
44593,"First Class",24.65,Medium
44594,"First Class",47.11,Medium
44595,"Second Class",23.05,High
44596,"Standard Class",0.82,Medium
44597,"First Class",325.93,Medium
44598,"First Class",2.16,Medium
44599,"Standard Class",0.26,Medium
44600,"Second Class",122.02,Medium
44601,"Second Class",6.95,Medium
44602,"Second Class",17.96,Medium
44603,"First Class",4.11,Medium
44604,"First Class",7.69,Medium
44605,"First Class",0.08,Medium
44606,"First Class",194.42,High
44607,"First Class",27.76,High
44608,"First Class",1.39,High
44609,"Standard Class",49.50,Medium
44610,"Standard Class",10.96,Medium
44611,"Same Day",33.22,High
44612,"Second Class",35.05,High
44613,"Second Class",20.65,High
44614,"Second Class",14.17,High
44615,"Standard Class",2.49,High
44616,"Standard Class",26.27,High
44617,"Standard Class",8.94,High
44618,"Standard Class",71.17,High
44619,"First Class",1.86,Medium
44620,"First Class",11.08,Medium
44621,"Second Class",9.29,Medium
44622,"Second Class",7.15,Medium
44623,"Second Class",4.84,Medium
44624,"Second Class",1.19,Medium
44625,"Second Class",17.40,Medium
44626,"Standard Class",4.02,High
44627,"Standard Class",0.11,Medium
44628,"Standard Class",0.10,Medium
44629,"Second Class",5.87,High
44630,"Second Class",1.07,High
44631,"Standard Class",2.93,Medium
44632,"Standard Class",1.71,Medium
44633,"First Class",0.48,Medium
44634,"First Class",8.42,Medium
44635,"Standard Class",149.89,Low
44636,"Standard Class",15.03,Low
44637,"First Class",3.84,High
44638,"Standard Class",0.62,Medium
44639,"Standard Class",1.61,Medium
44640,"Standard Class",0.72,Medium
44641,"Same Day",41.53,High
44642,"Standard Class",1.32,High
44643,"Standard Class",34.80,High
44644,"Standard Class",4.21,High
44645,"Standard Class",2.06,High
44646,"Standard Class",13.22,High
44647,"Standard Class",5.43,High
44648,"Standard Class",3.09,High
44649,"Standard Class",2.77,High
44650,"Standard Class",3.73,Medium
44651,"Standard Class",38.29,Medium
44652,"Standard Class",19.05,Medium
44653,"Standard Class",2.68,Medium
44654,"Second Class",2.91,High
44655,"Standard Class",30.42,Medium
44656,"Standard Class",2.91,Medium
44657,"Standard Class",12.34,Medium
44658,"Standard Class",7.65,Medium
44659,"Standard Class",7.32,Medium
44660,"Standard Class",0.42,Medium
44661,"Second Class",29.37,High
44662,"Second Class",1.02,High
44663,"Second Class",1.88,Medium
44664,"Second Class",11.34,Medium
44665,"Second Class",0.76,Medium
44666,"Second Class",1.26,Medium
44667,"Second Class",2.12,Medium
44668,"Standard Class",5.11,Medium
44669,"Second Class",38.58,Medium
44670,"First Class",11.45,High
44671,"Second Class",31.05,High
44672,"Same Day",1.28,High
44673,"Same Day",4.72,High
44674,"Standard Class",0.31,Medium
44675,"First Class",147.79,Critical
44676,"Standard Class",18.43,High
44677,"Standard Class",18.04,Medium
44678,"Standard Class",19.05,Medium
44679,"First Class",17.08,Medium
44680,"Second Class",0.12,Medium
44681,"Standard Class",7.99,Medium
44682,"Standard Class",0.15,Medium
44683,"Standard Class",1.90,Medium
44684,"Standard Class",0.49,Medium
44685,"Standard Class",64.31,Medium
44686,"Standard Class",7.62,Medium
44687,"Standard Class",1.51,Low
44688,"Second Class",91.85,Medium
44689,"Standard Class",2.49,High
44690,"Standard Class",1.71,High
44691,"Second Class",6.02,Medium
44692,"Second Class",1.31,Medium
44693,"Second Class",0.17,Medium
44694,"Standard Class",53.35,Medium
44695,"Standard Class",39.80,High
44696,"Standard Class",1.99,High
44697,"Standard Class",1.29,Medium
44698,"Standard Class",1.61,Medium
44699,"Standard Class",5.44,Medium
44700,"First Class",6.65,Medium
44701,"Standard Class",7.77,Low
44702,"Standard Class",90.16,Low
44703,"Standard Class",11.45,Medium
44704,"Standard Class",17.69,Medium
44705,"Standard Class",12.95,Medium
44706,"Standard Class",14.91,High
44707,"Standard Class",32.17,Medium
44708,"Standard Class",1.19,Medium
44709,"Standard Class",1.14,Medium
44710,"Second Class",3.61,Medium
44711,"Standard Class",0.82,Medium
44712,"Standard Class",6.41,Medium
44713,"Standard Class",1.54,High
44714,"Standard Class",0.59,Medium
44715,"Standard Class",4.24,Medium
44716,"Standard Class",10.00,Medium
44717,"Standard Class",4.04,Medium
44718,"Standard Class",18.82,Medium
44719,"Standard Class",0.21,Medium
44720,"Standard Class",1.17,Low
44721,"Second Class",112.45,Medium
44722,"Standard Class",3.86,Medium
44723,"Standard Class",3.30,Medium
44724,"First Class",25.75,High
44725,"Standard Class",11.16,High
44726,"Standard Class",0.81,High
44727,"Standard Class",41.43,High
44728,"Second Class",14.90,High
44729,"Second Class",2.85,High
44730,"Standard Class",2.79,High
44731,"Standard Class",1.14,High
44732,"Standard Class",2.67,High
44733,"First Class",49.09,Medium
44734,"First Class",4.31,Medium
44735,"First Class",30.46,Medium
44736,"Standard Class",5.40,High
44737,"Standard Class",8.80,High
44738,"Standard Class",3.51,High
44739,"Standard Class",3.73,High
44740,"Standard Class",20.77,High
44741,"Second Class",3.31,High
44742,"Second Class",6.45,High
44743,"Standard Class",5.21,Medium
44744,"Standard Class",3.39,Low
44745,"Standard Class",29.60,Low
44746,"Standard Class",7.35,Low
44747,"Standard Class",0.93,Low
44748,"Standard Class",1.19,Medium
44749,"Standard Class",6.09,Medium
44750,"Standard Class",8.43,Medium
44751,"Standard Class",1.13,High
44752,"Second Class",6.26,High
44753,"Standard Class",0.24,Medium
44754,"Standard Class",0.95,Medium
44755,"Standard Class",1.75,Medium
44756,"First Class",1.09,Medium
44757,"First Class",6.06,Medium
44758,"Second Class",13.06,High
44759,"Second Class",16.16,High
44760,"Second Class",49.63,High
44761,"Standard Class",2.81,Low
44762,"Standard Class",6.61,Low
44763,"Standard Class",9.58,Low
44764,"Second Class",0.96,Medium
44765,"Second Class",11.96,Medium
44766,"Second Class",0.82,Medium
44767,"Second Class",0.35,Medium
44768,"Second Class",2.05,Medium
44769,"Second Class",24.50,High
44770,"Second Class",4.43,High
44771,"Second Class",18.42,Critical
44772,"Second Class",139.62,Critical
44773,"Second Class",5.99,Critical
44774,"Second Class",4.09,Critical
44775,"Second Class",19.67,Critical
44776,"Second Class",0.43,Critical
44777,"Second Class",4.15,High
44778,"Standard Class",143.67,Low
44779,"Standard Class",47.15,Medium
44780,"Standard Class",2.09,High
44781,"Standard Class",1.94,High
44782,"Standard Class",1.41,High
44783,"Same Day",3.36,Medium
44784,"Standard Class",0.61,Medium
44785,"Standard Class",2.69,High
44786,"Standard Class",8.00,High
44787,"Standard Class",1.89,Medium
44788,"Second Class",8.01,Medium
44789,"Standard Class",0.79,Medium
44790,"First Class",7.89,Medium
44791,"Standard Class",5.53,Medium
44792,"Standard Class",5.39,High
44793,"Standard Class",0.72,High
44794,"Standard Class",0.81,High
44795,"Standard Class",126.17,High
44796,"Second Class",19.28,High
44797,"Standard Class",0.36,Medium
44798,"Standard Class",0.95,Medium
44799,"Second Class",0.74,Medium
44800,"Second Class",1.56,Medium
44801,"Second Class",5.86,Medium
44802,"Second Class",16.41,Medium
44803,"First Class",13.22,High
44804,"First Class",9.89,High
44805,"First Class",13.95,High
44806,"First Class",3.12,High
44807,"Standard Class",6.07,High
44808,"Standard Class",9.44,Medium
44809,"Standard Class",4.37,Medium
44810,"Standard Class",4.74,Medium
44811,"Standard Class",2.14,Medium
44812,"Same Day",4.48,High
44813,"Second Class",28.26,High
44814,"Second Class",14.97,High
44815,"Second Class",4.95,High
44816,"Second Class",8.70,High
44817,"Second Class",5.07,Medium
44818,"Second Class",10.43,Medium
44819,"Second Class",2.16,Medium
44820,"Second Class",17.98,High
44821,"Second Class",18.28,High
44822,"Second Class",54.85,High
44823,"Second Class",173.19,High
44824,"Second Class",13.19,High
44825,"Standard Class",1.00,Medium
44826,"Standard Class",8.75,Medium
44827,"Same Day",8.33,High
44828,"Standard Class",28.73,Medium
44829,"Standard Class",6.16,Medium
44830,"Standard Class",13.68,Medium
44831,"Standard Class",9.71,Medium
44832,"Second Class",1.46,High
44833,"Second Class",3.17,High
44834,"Standard Class",5.99,Medium
44835,"Standard Class",5.95,Medium
44836,"Standard Class",138.49,High
44837,"Standard Class",16.30,High
44838,"Standard Class",31.61,High
44839,"Standard Class",9.17,Medium
44840,"Standard Class",1.21,Medium
44841,"Standard Class",0.37,Medium
44842,"Standard Class",1.98,Medium
44843,"Standard Class",1.78,Medium
44844,"Standard Class",7.23,Medium
44845,"Standard Class",15.64,Medium
44846,"Standard Class",1.09,Medium
44847,"Second Class",0.53,High
44848,"Standard Class",7.95,Medium
44849,"Standard Class",6.41,Medium
44850,"Standard Class",147.34,Medium
44851,"Standard Class",0.41,Medium
44852,"Standard Class",3.06,High
44853,"Standard Class",5.77,Low
44854,"Standard Class",1.71,Medium
44855,"First Class",7.82,Critical
44856,"First Class",111.07,Critical
44857,"First Class",2.63,Critical
44858,"First Class",4.26,Critical
44859,"Second Class",4.95,High
44860,"Standard Class",3.48,High
44861,"Standard Class",1.47,High
44862,"Standard Class",10.38,High
44863,"Second Class",28.42,Critical
44864,"Standard Class",20.97,Medium
44865,"Standard Class",5.90,Medium
44866,"Standard Class",21.56,Medium
44867,"Standard Class",4.48,Medium
44868,"First Class",4.22,High
44869,"Standard Class",3.64,High
44870,"Same Day",3.65,Medium
44871,"Standard Class",3.45,Medium
44872,"Same Day",39.52,Critical
44873,"Same Day",29.55,Critical
44874,"Same Day",67.70,Critical
44875,"Standard Class",5.39,Medium
44876,"First Class",1.88,Critical
44877,"First Class",1.76,High
44878,"First Class",23.68,High
44879,"First Class",7.83,High
44880,"First Class",2.25,Medium
44881,"First Class",1.86,Medium
44882,"Standard Class",3.55,Medium
44883,"Second Class",55.76,High
44884,"Standard Class",11.88,Medium
44885,"Second Class",11.15,Critical
44886,"Second Class",6.34,Critical
44887,"Standard Class",6.02,Low
44888,"Standard Class",6.87,Low
44889,"Standard Class",8.98,Low
44890,"Standard Class",73.74,Low
44891,"Standard Class",245.57,Low
44892,"First Class",0.26,High
44893,"First Class",1.02,High
44894,"Standard Class",0.32,Medium
44895,"Standard Class",2.47,Medium
44896,"Second Class",76.12,High
44897,"Second Class",2.03,High
44898,"Standard Class",0.37,Medium
44899,"Standard Class",3.70,Medium
44900,"Standard Class",1.67,Medium
44901,"Standard Class",33.31,Low
44902,"Standard Class",14.79,Low
44903,"Standard Class",4.74,Low
44904,"Standard Class",1.02,Medium
44905,"Standard Class",3.24,Medium
44906,"Second Class",4.28,High
44907,"Standard Class",4.21,Medium
44908,"Standard Class",8.54,Medium
44909,"Standard Class",11.16,Medium
44910,"Second Class",8.39,Medium
44911,"Standard Class",1.63,Medium
44912,"Standard Class",9.23,Medium
44913,"Standard Class",17.04,Medium
44914,"Standard Class",4.02,Medium
44915,"Standard Class",30.46,High
44916,"Standard Class",2.63,High
44917,"Standard Class",22.02,Medium
44918,"Standard Class",4.99,Medium
44919,"Standard Class",2.41,Medium
44920,"Standard Class",7.80,Medium
44921,"Standard Class",0.36,Medium
44922,"Standard Class",3.42,Medium
44923,"Standard Class",4.40,Medium
44924,"Standard Class",13.73,Medium
44925,"Standard Class",3.37,Medium
44926,"Standard Class",0.42,Medium
44927,"Standard Class",9.45,Medium
44928,"Standard Class",11.59,Medium
44929,"Second Class",7.44,Medium
44930,"Second Class",3.74,Medium
44931,"Standard Class",2.05,Medium
44932,"First Class",2.19,High
44933,"Same Day",1.23,Medium
44934,"Second Class",0.34,Medium
44935,"Second Class",7.23,Medium
44936,"First Class",17.18,Critical
44937,"First Class",11.66,Critical
44938,"First Class",8.32,Critical
44939,"Standard Class",6.25,Medium
44940,"Standard Class",10.33,Medium
44941,"Standard Class",5.11,Medium
44942,"Standard Class",4.85,Medium
44943,"Standard Class",18.28,Medium
44944,"Standard Class",0.65,Medium
44945,"Standard Class",43.21,Medium
44946,"Second Class",1.25,High
44947,"Standard Class",2.95,Medium
44948,"Standard Class",7.35,Medium
44949,"Second Class",1.91,High
44950,"Second Class",8.46,High
44951,"Second Class",23.91,High
44952,"Standard Class",0.90,Medium
44953,"Standard Class",1.23,Medium
44954,"Standard Class",2.35,Medium
44955,"Standard Class",0.17,Medium
44956,"Standard Class",3.85,Medium
44957,"Standard Class",2.51,Medium
44958,"Standard Class",23.67,Medium
44959,"Standard Class",2.01,Medium
44960,"Standard Class",11.97,High
44961,"Standard Class",3.64,High
44962,"Standard Class",2.65,Medium
44963,"Standard Class",3.75,Medium
44964,"Standard Class",0.69,Medium
44965,"Standard Class",6.44,Medium
44966,"Standard Class",8.07,Medium
44967,"Standard Class",7.77,Medium
44968,"Standard Class",14.73,Medium
44969,"Standard Class",1.87,Medium
44970,"Second Class",23.17,Medium
44971,"Standard Class",9.91,High
44972,"First Class",26.92,Medium
44973,"First Class",2.50,Medium
44974,"Standard Class",6.53,Medium
44975,"Second Class",4.48,High
44976,"Second Class",17.17,Critical
44977,"Standard Class",1.00,Medium
44978,"Same Day",83.02,High
44979,"Same Day",3.11,High
44980,"Standard Class",9.51,Medium
44981,"Standard Class",7.35,Medium
44982,"Standard Class",1.22,Medium
44983,"Standard Class",4.75,Medium
44984,"Standard Class",0.10,Medium
44985,"Standard Class",3.66,Medium
44986,"Same Day",23.03,Critical
44987,"Same Day",8.26,Critical
44988,"First Class",7.00,Medium
44989,"First Class",7.98,Medium
44990,"First Class",1.68,Medium
44991,"First Class",19.04,Medium
44992,"First Class",0.45,Medium
44993,"Same Day",15.18,Critical
44994,"Same Day",9.50,Critical
44995,"Same Day",15.64,Critical
44996,"Standard Class",0.93,Medium
44997,"Second Class",2.27,Medium
44998,"Second Class",0.39,Medium
44999,"Second Class",2.36,Medium
45000,"Second Class",0.32,Medium
45001,"Second Class",19.19,Medium
45002,"Second Class",0.12,Medium
45003,"First Class",0.28,Medium
45004,"First Class",0.28,Medium
45005,"First Class",6.93,Medium
45006,"Standard Class",20.83,Medium
45007,"Same Day",0.12,Medium
45008,"Same Day",25.82,Medium
45009,"Standard Class",3.10,Medium
45010,"Standard Class",8.03,Low
45011,"Standard Class",95.59,Low
45012,"Standard Class",21.13,Low
45013,"Standard Class",5.72,Low
45014,"Standard Class",43.42,Low
45015,"Standard Class",73.37,Low
45016,"Standard Class",2.47,Medium
45017,"Standard Class",1.91,Medium
45018,"Standard Class",0.91,Medium
45019,"First Class",206.56,Critical
45020,"Standard Class",4.46,Medium
45021,"Standard Class",4.92,Medium
45022,"Standard Class",1.69,Medium
45023,"Standard Class",2.65,Medium
45024,"Standard Class",5.59,High
45025,"Standard Class",2.53,High
45026,"Standard Class",4.20,High
45027,"Standard Class",0.27,Medium
45028,"Standard Class",0.66,Medium
45029,"Standard Class",0.48,Medium
45030,"Standard Class",1.25,Medium
45031,"Standard Class",6.55,Medium
45032,"Standard Class",26.88,High
45033,"Standard Class",6.84,Medium
45034,"Standard Class",1.53,High
45035,"Standard Class",1.33,Medium
45036,"Standard Class",12.77,Medium
45037,"Standard Class",7.10,Medium
45038,"Standard Class",48.28,Medium
45039,"Standard Class",7.47,Medium
45040,"Standard Class",0.80,Medium
45041,"Standard Class",3.10,Medium
45042,"Standard Class",2.26,Medium
45043,"Standard Class",1.61,High
45044,"Standard Class",2.36,Medium
45045,"Standard Class",6.28,Medium
45046,"Standard Class",1.15,Medium
45047,"Standard Class",52.38,Medium
45048,"Standard Class",24.46,Medium
45049,"Standard Class",6.87,Medium
45050,"Standard Class",9.43,Medium
45051,"Standard Class",5.10,Medium
45052,"Standard Class",0.71,Medium
45053,"Standard Class",0.60,Medium
45054,"Standard Class",25.81,Medium
45055,"Second Class",51.94,Medium
45056,"Standard Class",18.22,Medium
45057,"Standard Class",3.74,High
45058,"Standard Class",6.08,High
45059,"Standard Class",5.96,Medium
45060,"Standard Class",11.44,High
45061,"Standard Class",10.15,Medium
45062,"Standard Class",7.62,Medium
45063,"Standard Class",2.16,Medium
45064,"Standard Class",0.40,Medium
45065,"Standard Class",7.86,Medium
45066,"Standard Class",8.77,Medium
45067,"First Class",198.39,Critical
45068,"Same Day",21.06,Medium
45069,"Standard Class",32.78,Medium
45070,"Standard Class",3.24,Medium
45071,"Standard Class",56.62,Medium
45072,"Standard Class",7.49,Medium
45073,"Standard Class",6.94,Medium
45074,"Standard Class",0.34,Medium
45075,"Standard Class",5.04,Medium
45076,"Standard Class",97.90,Medium
45077,"Second Class",15.76,Medium
